"I can do that grossly with both of my hands, or I can do it just with two fingers on each of my hands together. ",neutral,
"I can go online any time of the day or night and see eight to 10 people waiting for me to ask a question or something, anything about the servers. ",neutral,
"I can pan, zoom and rotate it effortlessly. ",neutral,
"I can see Chris looking at me slyly.This was a connection, just a meeting with somebody who wanted to develop Africa's first telemedicine center, in Tanzania. ",neutral,
"I can't help but this wish: to think about when you're a little kid, and all your friends ask you, ""If a genie could give you one wish in the world, what would it be?",neutral,
"I could be parking right in front of my building."" And he spends two weeks nagged by the idea that he is missing the opportunity, day after day, to have a great parking space. ",neutral,
"I don't have time to read this, because I'm going to be yanked off.CA: Let's just leave it up for a sec.CS: Well, what will it take?",neutral,
"I don't have time to talk about it today, but if you think about it, I would say that in the last 25 years, of every invention or innovation that's occurred in this country, the biggest one in terms of impact on the well-being of people who live in the inner city, was crack cocaine. ",neutral,
I don't have to tell you this; you just heard the man. ,neutral,
"I don't know how to tell you this, but you gave me the greatest gift, because I'm going to die."" And she played the recording for us in the room. ",neutral,
"I don't know if you know much about org charts, but if you were to assign a stripped-down and simplified McDonald's org chart, this is exactly what it would look like. ",neutral,
